id,weight,payoutMultiplier
9872,1,1.2
9873,33,0
9874,32,0
9875,33,0.32
9876,32,0.32
9877,33,0.34
9878,32,0.39
9879,1,1.12
9880,33,0
9881,1,3.12
9882,32,0
9883,1,1.6
9884,33,0
9885,32,0
9886,33,0.14
9887,32,0.26
9888,33,0
9889,32,0
9890,33,0
9891,32,0.24
9892,33,0.1
9893,32,0.3
9894,33,0
9895,1,2.02
9896,32,0
9897,33,0.22
9898,32,0
9899,1,1.84
9900,33,0
9901,32,0
9902,33,0
9903,32,0.5
9904,33,0
9905,32,0.22
9906,1,2.3
9907,33,0.32
9908,1,1.72
9909,1,2.24
9910,32,0
9911,33,0
9912,1,1.5
9913,32,0
9914,33,0
9915,1,331.4
9916,1,1.06
9917,32,0.8
9918,33,0.48
9919,33,0.8
9920,1,4.48
9921,1,310.76
9922,32,0
9923,1,142.55
9924,33,0.26
9925,32,0.35
9926,33,0
9927,32,0
9928,33,0.35
9929,32,0
9930,33,0
9931,1,28.72
9932,32,0.33
9933,33,0
9934,32,0
9935,33,0.83
9936,32,0
9937,33,0
9938,32,0.26
9939,1,269.99
9940,33,0.8
9941,1,1
9942,32,0
9943,33,0.75
9944,32,0
9945,33,0
9946,32,0.28
9947,33,0.11
9948,32,0
9949,33,0.24
9950,1,8.36
9951,32,0.13
9952,1,3.68
9953,33,0.14
9954,1,3.2
9955,32,0.14
9956,33,0.8
9957,32,0
9958,33,0
9959,1,87.58
9960,32,0.48
9961,33,0.16
9962,32,0
9963,33,0
9964,1,1.12
9965,32,0
9966,33,0.4
9967,32,0.24
9968,33,0
9969,32,0
9970,33,0.5
9971,32,0
9972,33,0.16
9973,32,0
9974,33,0
9975,33,0.62
9976,1,1.6
9977,32,0.53
9978,33,0.28
9979,32,0
9980,33,0.81
9981,32,0.1
9982,33,0.72
9983,32,0
9984,33,0.39
9985,32,0
9986,33,0
9987,32,0
9988,33,0
9989,32,0
9990,33,0
9991,32,0
9992,33,0
9993,32,0
9994,33,0.46
9995,32,0.64
9996,33,0
9997,32,0.34
9998,33,0
9999,32,0.1
10000,33,0
10001,32,0
10002,33,0.14
10003,32,0.29
10004,1,2.64
10005,1,2.94
10006,33,0
10007,1,1167.99
10008,32,0
10009,33,0
10010,32,0
10011,33,0.13
10012,32,0.34
10013,33,0
10014,32,0.08
10015,33,0
10016,1,62.32
10017,32,0.64
10018,33,0.26
10019,32,0
10020,33,0
10021,32,0
10022,33,0
10023,33,0.79
10024,32,0
10025,33,0.6
10026,32,0.16
10027,33,0.4
10028,32,0.16
10029,33,0
10030,32,0.38
10031,33,0.4
10032,32,0
10033,33,0
10034,32,0.06
10035,33,0
10036,1,69.3
10037,1,120.24
10038,32,0
10039,1,1
10040,33,0
10041,32,0
10042,33,0
10043,32,0
10044,1,15.87
10045,1,3.36
10046,33,0
10047,32,0
10048,33,0.12
10049,32,0.18
10050,1,1.74
10051,33,0
10052,1,364.51
10053,32,0
10054,33,0
10055,1,130.76
10056,32,0.54
10057,33,0
10058,32,0.35
10059,33,0
10060,32,0.26
10061,1,327.49
10062,33,0.14
10063,32,0
10064,33,0
10065,32,0
10066,33,0
10067,32,0.21
10068,33,0
10069,32,0
10070,33,0
10071,32,0.22
10072,33,0
10073,32,0
10074,1,1.28
10075,33,0.22
10076,1,374.76
10077,32,0
10078,33,0
10079,1,3.5
10080,1,1.32
10081,33,0
10082,32,0
10083,33,0.36
10084,32,0
10085,33,0.12
10086,32,0
10087,33,0.26
10088,32,0
10089,1,32.48
10090,1,860.59
10091,33,0.18
10092,32,0.86
10093,33,0.35
10094,32,0.72
10095,33,0
10096,1,281.27
10097,1,1.22
10098,32,0
10099,1,284.16
10100,33,0
10101,32,0.22
10102,33,0.16
10103,32,0.16
10104,33,0.8
10105,32,0.24
10106,33,0
10107,32,0
10108,1,106.19
10109,1,2.8
10110,33,0
10111,32,0
10112,33,0.36
10113,32,0.17
10114,33,0.13
10115,32,0
10116,33,0
10117,1,2.12
10118,32,0
10119,1,163.19
10120,33,0
10121,32,0
10122,1,299.64
10123,1,1.92
10124,33,0
10125,32,0
10126,33,0
10127,32,0
10128,33,0.08
10129,32,0
10130,33,0.5
10131,32,0.2
10132,33,0
10133,32,0
10134,33,0
10135,33,0
10136,32,0.18
10137,33,0
10138,32,0.69
10139,1,2.8
10140,33,0.7
10141,32,0.13
10142,33,0.28
10143,32,0
10144,33,0
10145,32,0
10146,33,0
10147,32,0
10148,33,0
10149,1,1.92
10150,1,3.65
10151,32,0.48
10152,33,0
10153,32,0.8
10154,33,0.46
10155,32,0.48
10156,1,458.7
10157,33,0.6
10158,32,0
10159,33,0.08
10160,32,0
10161,33,0
10162,32,0
10163,33,0
10164,32,0.44
10165,1,1.92
10166,33,0.72
10167,32,0.6
10168,33,0.56
10169,32,0.22
10170,33,0
10171,32,0.11
10172,1,15.19
10173,33,0
10174,32,0
10175,33,0.13
10176,32,0
10177,33,0.5
10178,32,0
10179,33,0.16
10180,32,0
10181,1,145.9
10182,33,0
10183,32,0.12
10184,1,65.45
10185,1,5.14
10186,1,2
10187,1,1.39
10188,33,0.54
10189,33,0.14
10190,32,0
10191,1,1.2
10192,33,0
10193,32,0
10194,33,0.76
10195,32,0.09
10196,33,0
10197,32,0
10198,33,0.13
10199,32,0
10200,33,0
10201,32,0.14
10202,33,0
10203,32,0.24
10204,1,3.92
10205,1,33.14
10206,33,0
10207,32,0.56
10208,1,0.98
10209,33,0
10210,32,0
10211,33,0.72
10212,1,11.52
10213,32,0
10214,33,0
10215,1,1.51
10216,32,0.2
10217,33,0
10218,32,0.2
10219,33,0
10220,32,0.06
10221,33,0
10222,32,0
10223,1,201.01
10224,33,0
10225,32,0
10226,33,0
10227,1,3.36
10228,32,0.53
10229,1,1.2
10230,33,0
10231,32,0
10232,33,0
10233,1,3.4
10234,32,0
10235,1,155.79
10236,1,1.4
10237,33,0.14
10238,32,0.16
10239,33,0.4
10240,32,0.5
10241,33,0
10242,32,0.8
10243,1,52.82
10244,33,0
10245,32,0.19
10246,33,0
10247,33,0.48
10248,32,0
10249,33,0
10250,1,47.83
10251,32,0
10252,33,0
10253,32,0
10254,33,0.88
10255,32,0
10256,33,0.4
10257,32,0
10258,33,0
10259,1,67.15
10260,32,0
10261,33,0
10262,32,0
10263,33,0
10264,32,0
10265,33,0
10266,32,0
10267,33,0.43
10268,1,396.49
10269,32,0.69
10270,33,0
10271,32,0.1
10272,33,0.18
10273,1,3.65
10274,1,48.91
10275,32,0
10276,33,0
10277,32,0
10278,1,710.35
10279,33,0.62
10280,32,0
10281,33,0
10282,1,1.2
10283,32,0
10284,1,35.44
10285,33,0.11
10286,32,0
10287,33,0
10288,32,0
10289,33,0.16
10290,1,1.52
10291,32,0
10292,33,0
10293,1,1.3
10294,32,0.41
10295,33,0
10296,32,0
10297,1,3.52
10298,1,1.2
10299,33,0
10300,32,0
10301,33,0.15
10302,33,0.08
10303,32,0
10304,33,0
10305,32,0
10306,33,0
10307,32,0
10308,33,0
10309,32,0
10310,33,0
10311,32,0
10312,1,21.54
10313,33,0
10314,32,0
10315,33,0
10316,32,0
10317,33,0.1
10318,32,0
10319,33,0
10320,32,0
10321,33,0
10322,32,0
10323,33,0.64
10324,32,0
10325,33,0
10326,32,0
10327,33,0
10328,1,1.33
10329,32,0
10330,1,1
10331,33,0.84
10332,32,0
10333,33,0
10334,1,166.18
10335,32,0
10336,33,0
10337,32,0
10338,33,0
10339,32,0
10340,33,0
10341,32,0.4
10342,1,6
10343,33,0
10344,32,0
10345,33,0.2
10346,32,0
10347,33,0
10348,32,0
10349,33,0
10350,1,1.4
10351,1,1
10352,1,1.6
10353,33,0.42
10354,32,0.13
10355,33,0
10356,32,0
10357,33,0.8
10358,32,0
10359,33,0
10360,32,0
10361,33,0
10362,32,0.28
10363,33,0
10364,1,180.25
10365,32,0
10366,33,0.43
10367,32,0.08
10368,33,0
10369,32,0.2
10370,33,0
10371,1,148.94
10372,32,0
10373,1,1.12
10374,33,0
10375,32,0
10376,33,0
10377,32,0.26
10378,33,0
10379,32,0.7
10380,1,1.02
10381,1,1.36
10382,1,9.91
10383,1,2.88
10384,33,0.56
10385,1,608.96
10386,1,2.02
10387,1,1.87
10388,1,7.22
10389,32,0
10390,1,396.67
10391,33,0.3
10392,32,0.08
10393,33,0
10394,32,0.12
10395,1,1.28
10396,33,0.22
10397,32,0
10398,33,0
10399,32,0.08
10400,1,4.4
10401,33,0.25
10402,1,1.68
10403,32,0.16
10404,33,0.67
10405,32,0.38
10406,33,0
10407,32,0.89
10408,33,0
10409,32,0.09
10410,33,0.11
10411,32,0
10412,1,206.5
10413,33,0.08
10414,1,5.6
10415,33,0.13
10416,32,0
10417,33,0.4
10418,32,0.26
10419,33,0
10420,32,0
10421,33,0
10422,32,0.66
10423,33,0.42
10424,32,0.5
10425,33,0.89
10426,32,0
10427,33,0
10428,32,0
10429,33,0
10430,32,0
10431,33,0
10432,1,1.24
10433,32,0.07
10434,33,0
10435,32,0
10436,33,0
10437,1,2.5
10438,1,6.72
10439,1,1.56
10440,32,0
10441,1,1.52
10442,33,0.2
10443,32,0.16
10444,1,1.08
10445,33,0.18
10446,32,0
10447,33,0.48
10448,32,0
10449,33,0
10450,32,0.2
10451,33,0
10452,32,0.18
10453,1,1.5
10454,33,0.85
10455,32,0.22
10456,33,0
10457,32,0.2
10458,33,0.38
10459,32,0.2
10460,33,0
10461,32,0
10462,33,0.53
10463,32,0.1
10464,33,0
10465,33,0.2
10466,32,0
10467,1,2.14
10468,33,0
10469,32,0
10470,33,0
10471,1,75.14
10472,32,0
10473,33,0
10474,32,0.32
10475,33,0
10476,32,0
10477,33,0
10478,32,0
10479,33,0
10480,32,0
10481,33,0
10482,32,0.06
10483,33,0
10484,1,107.22
10485,32,0
10486,33,0
10487,32,0
10488,33,0.41
10489,32,0
10490,33,0
10491,32,0
10492,1,1.12
10493,33,0
10494,1,5.16
10495,32,0.06
10496,33,0
10497,32,0.46
10498,1,3.1
10499,33,0
10500,1,3.12
10501,1,23.97
10502,32,0.16
10503,33,0
10504,32,0.38
10505,33,0.08
10506,32,0.5
10507,33,0.64
10508,32,0.08
10509,33,0
10510,32,0
10511,33,0
10512,1,147.38
10513,1,59.89
10514,1,1.68
10515,32,0
10516,1,1.28
10517,33,0.14
10518,32,0.2
10519,33,0
10520,1,1.28
10521,33,0
10522,32,0
10523,33,0.29
10524,32,0.08
10525,33,0.1
10526,1,1.2
10527,32,0
10528,33,0
10529,32,0.4
10530,33,0
10531,32,0
10532,33,0
10533,32,0
10534,33,0
10535,32,0
10536,33,0
10537,1,485.04
10538,32,0
10539,1,1.07
10540,33,0
10541,1,72.54
10542,32,0.06
10543,1,27.42
10544,33,0.14
10545,32,0.87
10546,1,577.52
10547,33,0.08
10548,32,0
10549,33,0
10550,1,5.38
10551,32,0.19
10552,33,0.24
10553,32,0
10554,33,0
10555,32,0
10556,33,0
10557,32,0.96
10558,33,0.6
10559,32,0
10560,33,0.48
10561,32,0.76
10562,33,0
10563,32,0.14
10564,1,29.23
10565,33,0
10566,32,0.06
10567,33,0
10568,1,7.16
10569,32,0.19
10570,33,0.32
10571,32,0.14
10572,33,0
10573,32,0.8
10574,1,13.44
10575,1,3.6
10576,33,0.11
10577,33,0
10578,32,0
10579,33,0.16
10580,32,0
10581,33,0
10582,32,0
10583,33,0
10584,32,0.34
10585,33,0
10586,32,0.13
10587,33,0.29
10588,32,0
10589,33,0.44
10590,1,33.6
10591,32,0.3
10592,33,0.48
10593,32,0
10594,33,0
10595,1,71.29
10596,32,0.06
10597,1,1.2
10598,33,0.1
10599,1,2.4
10600,32,0.08
10601,33,0
10602,32,0
10603,33,0
10604,32,0
10605,33,0.09
10606,32,0
10607,33,0
10608,32,0.08
10609,33,0
10610,32,0
10611,1,1.6
10612,33,0
10613,32,0
10614,33,0.08
10615,32,0.08
10616,33,0.4
10617,32,0
10618,33,0
10619,32,0
10620,33,0
10621,32,0
10622,33,0
10623,32,0
10624,33,0
10625,33,0
10626,32,0
10627,1,2.32
10628,1,6.29
10629,33,0.19
10630,32,0
10631,33,0.18
10632,32,0.75
10633,33,0.5
10634,32,0
10635,33,0
10636,1,1.18
10637,1,2.88
10638,1,1.8
10639,1,9.94
10640,32,0
10641,1,21.61
10642,1,1.92
10643,1,116.23
10644,33,0
10645,32,0
10646,33,0
10647,32,0
10648,33,0.6
10649,1,705.32
10650,32,0
10651,33,0
10652,32,0.66
10653,33,0
10654,32,0
10655,33,0
10656,1,1.98
10657,32,0.24
10658,33,0
10659,1,2.12
10660,32,0.08
10661,1,1.68
10662,33,0.44
10663,32,0
10664,1,0.98
10665,1,3.2
10666,33,0
10667,32,0
10668,33,0.81
10669,32,0
10670,33,0
10671,32,0.77
10672,33,0
10673,1,3.84
10674,32,0
10675,1,7.8
10676,33,0
10677,32,0
10678,33,0
10679,1,745.85
10680,32,0.06
10681,1,167.38
10682,33,0.29
10683,1,1.06
10684,32,0.14
10685,33,0
10686,32,0.36
10687,1,64.4
10688,33,0.4
10689,32,0
10690,33,0
10691,33,0
10692,32,0
10693,33,0
10694,1,109.13
10695,32,0
10696,33,0.96
10697,1,1.92
10698,32,0.24
10699,33,0
10700,1,33.96
10701,32,0
10702,1,24.15
10703,1,1.31
10704,33,0
10705,1,1
10706,32,0.2
10707,1,687.99
10708,33,0.13
10709,1,1.26
10710,32,0
10711,33,0
10712,32,0.16
10713,33,0.7
10714,32,0.56
10715,33,0
10716,32,0.8
10717,1,1
10718,33,0
10719,32,0
10720,33,0
10721,32,0
10722,33,0.3
10723,32,0.38
10724,33,0
10725,1,82.13
10726,32,0
10727,33,0.64
10728,32,0
10729,33,0.36
10730,32,0
10731,33,0
10732,32,0
10733,33,0.13
10734,1,2.85
10735,1,60.74
10736,32,0
10737,33,0.26
10738,32,0
10739,33,0.14
10740,32,0.9
10741,1,1
10742,33,0
10743,32,0.17
10744,33,0
10745,32,0
10746,33,0.7
10747,33,0
10748,1,1.6
10749,32,0
10750,1,5.28
10751,33,0.61
10752,32,0
10753,33,0
10754,1,1.4
10755,32,0.2
10756,33,0
10757,32,0
10758,33,0
10759,32,0
10760,1,4.4
10761,33,0.16
10762,32,0
10763,33,0
10764,32,0
10765,33,0.49
10766,32,0
10767,33,0
10768,1,1.16
10769,32,0
10770,1,1.4
10771,33,0
10772,32,0.22
10773,33,0
10774,32,0
10775,33,0
10776,32,0
10777,33,0
10778,32,0.12
10779,33,0.42
10780,32,0
10781,1,3.11
10782,33,0
10783,32,0
10784,33,0.08
10785,32,0
10786,33,0
10787,1,6.56
10788,32,0
10789,33,0
10790,32,0.64
10791,1,2.24
10792,33,0
10793,1,88.12
10794,32,0
10795,33,0
10796,1,1.39
10797,32,0
10798,33,0
10799,32,0.1
10800,33,0
10801,33,0
10802,32,0.18
10803,33,0.13
10804,32,0.12
10805,1,616
10806,33,0
10807,32,0.48
10808,33,0
10809,32,0
10810,1,4.48
10811,33,0
10812,32,0
10813,1,50.83
10814,33,0
10815,32,0
10816,33,0.16
10817,32,0
10818,33,0.13
10819,32,0.5
10820,33,0
10821,32,0
10822,33,0.13
10823,32,0.2
10824,33,0
10825,32,0.32
10826,1,2.76
10827,33,0.7
10828,32,0.08
10829,33,0.3
10830,32,0
10831,33,0.13
10832,32,0
10833,1,64.19
10834,1,488.25
10835,33,0.4
10836,32,0.32
10837,33,0.3
10838,32,0
10839,33,0
10840,1,196.83
10841,32,0.3
10842,33,0
10843,32,0
10844,33,0
10845,32,0
10846,33,0
10847,32,0.1
10848,1,76.77
10849,33,0.64
10850,32,0
10851,33,0.32
10852,32,0
10853,1,115.38
10854,33,0.09
10855,33,0.8
10856,32,0
10857,33,0
10858,32,0.32
10859,33,0
10860,32,0.54
10861,33,0
10862,32,0.1
10863,33,0.2
10864,32,0
10865,1,48.99
10866,33,0
10867,32,0
10868,33,0
10869,32,0
10870,33,0
10871,32,0
10872,33,0
10873,32,0.45
10874,33,0
10875,32,0
10876,33,0
10877,32,0.16
10878,33,0
10879,32,0.47
10880,33,0
10881,32,0.08
10882,33,0
10883,32,0.53
10884,33,0.16
10885,32,0
10886,1,52.61
10887,33,0.07
10888,32,0.08
10889,33,0.49
10890,32,0.14
10891,33,0
10892,32,0
10893,33,0.1
10894,32,0
10895,33,0
10896,32,0
10897,33,0.26
10898,32,0
10899,33,0.48
10900,33,0.6
10901,32,0.26
10902,33,0.16
10903,32,0
10904,33,0
10905,32,0
10906,33,0.43
10907,32,0
10908,33,0
10909,32,0.36
10910,33,0
10911,32,0.48
10912,33,0.21
10913,32,0.16
10914,33,0
10915,32,0.1
10916,33,0.39
10917,1,1.98
10918,1,5.72
10919,32,0.56
10920,33,0.72
10921,32,0
10922,1,2.56
10923,33,0
10924,32,0.48
10925,33,0
10926,32,0
10927,1,1.4
10928,33,0.14
10929,1,3.68
10930,1,1.3
10931,32,0
10932,33,0
10933,32,0
10934,33,0
10935,32,0.64
10936,33,0
10937,32,0.13
10938,33,0
10939,1,343.37
10940,32,0.4
10941,33,0.24
10942,32,0.18
10943,1,5.46
10944,33,0
10945,32,0
10946,1,21.16
10947,33,0
10948,32,0
10949,33,0
10950,1,2.24
10951,32,0
10952,33,0.25
10953,33,0
10954,1,154.11
10955,32,0
10956,33,0.06
10957,32,0.12
10958,33,0.96
10959,32,0.1
10960,33,0
10961,32,0
10962,33,0
10963,32,0
10964,33,0
10965,32,0
10966,1,1.82
10967,33,0
10968,32,0
10969,33,0.32
10970,32,0
10971,33,0
10972,32,0.56
10973,1,1.44
10974,33,0
10975,1,1.67
10976,32,0.6
10977,33,0.51
10978,32,0.19
10979,33,0
10980,1,1.75
10981,32,0
10982,33,0
10983,32,0
10984,33,0
10985,32,0
10986,33,0
10987,32,0
10988,33,0
10989,32,0
10990,33,0
10991,1,139.62
10992,32,0
10993,1,89.09
10994,33,0
10995,32,0
10996,33,0
10997,32,0
10998,33,0
10999,32,0
11000,33,0.24
11001,32,0
11002,33,0
11003,32,0
11004,1,39.78
11005,33,0
11006,33,0
11007,32,0
11008,1,1.25
11009,1,45.98
11010,1,156.6
11011,33,0
11012,32,0
11013,33,0
11014,32,0
11015,33,0
11016,32,0
11017,1,1.02
11018,33,0
11019,1,4.65
11020,32,0
11021,1,28.39
11022,33,0
11023,32,0
11024,1,1.58
11025,1,59.98
11026,33,0.44
11027,1,3.08
11028,32,0
11029,33,0
11030,32,0
11031,33,0
11032,32,0.08
11033,33,0.1
11034,32,0
11035,33,0
11036,1,5.12
11037,32,0.2
11038,33,0.88
11039,32,0
11040,33,0.4
11041,32,0
11042,33,0.6
11043,1,732.94
11044,32,0
11045,33,0
11046,32,0
11047,33,0
11048,32,0
11049,33,0
11050,32,0.13
11051,33,0.28
11052,32,0.85
11053,33,0.13
11054,1,3.61
11055,32,0.07
11056,1,65.56
11057,33,0.29
11058,32,0.4
11059,33,0.48
11060,32,0.8
11061,33,0
11062,33,0.08
11063,32,0
11064,33,0
11065,32,0
11066,33,0
11067,32,0.09
11068,33,0
11069,32,0.18
11070,33,0
11071,1,1.92
11072,1,2.16
11073,32,0.48
11074,33,0
11075,32,0.48
11076,1,2.28
11077,33,0.29
11078,32,0
11079,33,0.44
11080,32,0
11081,33,0
11082,1,1.85
11083,32,0.32
11084,33,0.84
11085,32,0.64
11086,1,139.76
11087,33,0.47
11088,32,0
11089,33,0
11090,32,0.25
11091,33,0.4
11092,32,0.06
11093,1,1.2
11094,33,0
11095,32,0
11096,33,0
11097,32,0
11098,33,0
11099,32,0
11100,33,0
11101,32,0.72
11102,33,0
11103,32,0
11104,1,1.79
11105,33,0.12
11106,32,0.16
11107,1,258.17
11108,33,0
11109,32,0
11110,33,0
11111,1,34.23
11112,32,0
11113,33,0.24
11114,32,0.64
11115,33,0
11116,33,0
11117,32,0
11118,1,2.54
11119,1,1.6
11120,33,0
11121,32,0
11122,33,0
11123,32,0
11124,1,3.36
11125,33,0.2
11126,1,1.48
11127,32,0
11128,33,0.32
11129,32,0
11130,33,0.72
11131,32,0.32
11132,1,2.8
11133,33,0
11134,32,0.06
11135,33,0.72
11136,32,0.13
11137,33,0
11138,1,449.22
11139,32,0.18
11140,33,0.1
11141,32,0.64
11142,33,0
11143,1,1
11144,32,0
11145,33,0
11146,32,0.44
11147,1,1.95
11148,33,0.11
11149,32,0
11150,33,0
11151,32,0
11152,33,0
11153,32,0.6
11154,33,0
11155,32,0
11156,33,0
11157,1,65.5
11158,32,0.09
11159,33,0
11160,1,121.96
11161,32,0
11162,33,0
11163,32,0
11164,33,0
11165,32,0.2
11166,1,1.5
11167,33,0
11168,32,0
11169,33,0
11170,33,0
11171,32,0.1
11172,33,0.6
11173,32,0
11174,33,0
11175,32,0.18
11176,33,0.08
11177,32,0.96
11178,33,0.5
11179,1,433.53
11180,1,126.51
11181,32,0.64
11182,33,0.14
11183,32,0
11184,33,0
11185,32,0
11186,33,0
11187,32,0.8
11188,33,0
11189,1,3
11190,1,1.12
11191,32,0
11192,33,0.08
11193,32,0
11194,33,0
11195,32,0
11196,33,0.84
11197,1,1.4
11198,1,250.75
11199,32,0.24
11200,33,0.16
11201,32,0
11202,33,0
11203,32,0
11204,33,0
11205,32,0.48
11206,33,0
11207,32,0
11208,33,0.49
11209,32,0.22
11210,33,0.6
11211,32,0
11212,33,0.11
11213,32,0.4
11214,1,133.66
11215,33,0.24
11216,32,0.36
11217,33,0
11218,32,0
11219,1,12.75
11220,33,0
11221,33,0
11222,32,0.08
11223,33,0
11224,32,0
11225,33,0.4
11226,1,86.85
11227,32,0
11228,33,0
11229,32,0.29
11230,1,14.28
11231,33,0.36
11232,32,0
11233,1,1.98
11234,1,329.61
11235,33,0
11236,32,0
11237,33,0
11238,1,95.94
11239,32,0.72
11240,33,0.07
11241,1,3.97
11242,1,4.77
11243,32,0.42
11244,1,1.44
11245,33,0.4
11246,32,0
11247,33,0
11248,32,0
11249,33,0
11250,1,6.48
11251,1,522.76
11252,32,0
11253,33,0
11254,32,0
11255,33,0.72
11256,1,248
11257,32,0
11258,33,0.08
11259,32,0
11260,33,0
11261,1,108.43
11262,32,0
11263,33,0
11264,32,0
11265,33,0.24
11266,32,0.25
11267,33,0
11268,32,0.6
11269,33,0
11270,32,0
11271,33,0.48
11272,32,0
11273,33,0
11274,1,2.62
11275,32,0.06
11276,33,0.14
11277,32,0
11278,33,0.56
11279,1,345.48
11280,33,0
11281,32,0
11282,33,0.1
11283,32,0
11284,1,28.97
11285,33,0
11286,32,0
11287,1,4.33
11288,33,0.16
11289,32,0
11290,33,0.1
11291,32,0.2
11292,33,0.8
11293,32,0.1
11294,1,49.93
11295,33,0.14
11296,32,0
11297,33,0.37
11298,1,54.19
11299,32,0
11300,1,459.53
11301,33,0
11302,32,0
11303,33,0.58
11304,1,43.78
11305,1,1.7
11306,1,204.04
11307,32,0
11308,1,5.4
11309,33,0.56
11310,1,2.4
11311,32,0
11312,33,0
11313,32,0.1
11314,33,0
11315,32,0
11316,1,4.48
11317,33,0
11318,32,0
11319,1,1.78
11320,33,0
11321,32,0
11322,33,0
11323,1,1.6
11324,32,0.5
11325,33,0
11326,1,1.2
11327,32,0
11328,33,0.13
11329,1,1.28
11330,32,0
11331,33,0
11332,1,1.1
11333,32,0.25
11334,1,11.02
11335,1,1.64
11336,33,0
11337,32,0.32
11338,33,0.08
11339,1,101.31
11340,32,0.16
11341,33,0
11342,33,0
11343,1,79.59
11344,32,0
11345,1,3.91
11346,33,0.8
11347,1,313.88
11348,32,0
11349,1,1.2
11350,33,0.24
11351,32,0
11352,33,0
11353,1,1.2
11354,32,0.25
11355,33,0
11356,32,0
11357,33,0
11358,32,0.16
11359,1,1.6
11360,33,0.78
11361,32,0.1
11362,33,0
11363,1,3.36
11364,32,0
11365,1,7.56
11366,33,0
11367,32,0.08
11368,33,0
11369,32,0.18
11370,33,0
11371,32,0
11372,33,0
11373,1,72.67
11374,32,0
11375,1,4
11376,33,0
11377,32,0
11378,33,0
11379,32,0
11380,33,0
11381,32,0
11382,1,51.24
11383,33,0
11384,32,0
11385,33,0
11386,32,0.07
11387,33,0
11388,32,0
11389,33,0
11390,32,0.8
11391,33,0.3
11392,32,0.18
11393,33,0.06
11394,32,0.32
11395,33,0.24
11396,33,0
11397,32,0
11398,33,0.4
11399,32,0
11400,33,0
11401,32,0.79
11402,33,0
11403,32,0
11404,33,0.1
11405,1,1.4
11406,1,52.58
11407,1,5.29
11408,1,3.2
11409,32,0
11410,33,0.14
11411,1,134.11
11412,32,0
11413,33,0
11414,32,0.32
11415,33,0
11416,32,0
11417,1,43.19
11418,1,43.7
11419,33,0
11420,32,0
11421,33,0.18
11422,32,0
11423,33,0.36
11424,32,0.54
11425,33,0
11426,32,0
11427,33,0
11428,32,0
11429,33,0.72
11430,32,0.32
11431,1,48.17
11432,33,0
11433,32,0.22
11434,33,0
11435,32,0
11436,1,2.48
11437,33,0.13
11438,32,0
11439,33,0.1
11440,1,696.6
11441,1,1.18
11442,32,0
11443,33,0.25
11444,32,0.08
11445,33,0.1
11446,32,0.06
11447,33,0
11448,32,0
11449,33,0
11450,1,108.89
11451,1,584.56
11452,32,0.84
11453,1,1.1
11454,1,24.86
11455,33,0
11456,1,21.89
11457,33,0.12
11458,32,0
11459,33,0
11460,32,0.67
11461,33,0.5
11462,32,0
11463,33,0.9
11464,32,0
11465,33,0.25
11466,32,0
11467,33,0.16
11468,32,0.16
11469,1,2.18
11470,1,38.53
11471,33,0.18
11472,32,0.1
11473,33,0
11474,32,0
11475,33,0.54
11476,32,0
11477,33,0
11478,32,0.16
11479,33,0.1
11480,32,0
11481,1,1.89
11482,33,0
11483,1,3.79
11484,1,1.12
11485,32,0.34
11486,33,0.5
11487,32,0.22
11488,33,0
11489,32,0
11490,33,0
11491,32,0
11492,33,0.68
11493,1,236.61
11494,32,0
11495,33,0.32
11496,32,0
11497,33,0
11498,1,1.6
11499,32,0
11500,33,0
11501,32,0
11502,33,0
11503,32,0
11504,33,0.18
11505,1,20.86
11506,1,1.6
11507,1,2.97
11508,32,0.53
11509,33,0.4
11510,33,0
11511,32,0
11512,1,1.32
11513,33,0.16
11514,32,0.14
11515,33,0.08
11516,32,0
11517,1,185.81
11518,33,0
11519,32,0
11520,1,205.11
11521,33,0.28
11522,1,129.05
11523,32,0.57
11524,33,0
11525,1,174.24
11526,32,0
11527,1,95.33
11528,33,0.1
11529,32,0
11530,1,89.38
11531,33,0
11532,32,0
11533,1,8.12
11534,33,0
11535,32,0
11536,33,0.06
11537,32,0.08
11538,1,3.84
11539,33,0.96
11540,1,285.47
11541,32,0
11542,33,0
11543,32,0
11544,33,0
11545,1,7.84
11546,32,0.08
11547,1,1.56
11548,33,0.8
11549,32,0
11550,33,0.72
11551,32,0
11552,33,0.06
11553,32,0
11554,33,0
11555,1,1
11556,32,0.7
11557,33,0
11558,1,1.82
11559,32,0
11560,1,1.2
11561,1,2.4
11562,1,1.76
11563,33,0.32
11564,32,0
11565,33,0
11566,32,0
11567,33,0
11568,32,0.56
11569,33,0
11570,32,0.6
11571,33,0.83
11572,1,198.2
11573,1,211.83
11574,33,0
11575,1,3.38
11576,32,0.4
11577,33,0
11578,1,2.4
11579,32,0
11580,33,0.12
11581,32,0
11582,1,52.33
11583,33,0.64
11584,32,0
11585,33,0
11586,1,1.08
11587,32,0
11588,1,1.74
11589,33,0
11590,32,0
11591,33,0
11592,32,0.32
11593,33,0
11594,1,788.17
11595,32,0
11596,33,0
11597,32,0.2
11598,33,0.33
11599,32,0
11600,1,1.19
11601,33,0
11602,1,9
11603,1,1.52
11604,32,0.96
11605,33,0.1
11606,32,0
11607,33,0.67
11608,32,0
11609,1,1.2
11610,33,0.44
11611,1,1.92
11612,32,0
11613,33,0.18
11614,1,1.92
